k default fnv-murmur fnv-jenkins jenkins-murmur defaultSHA fnv-murmur-SHA fnv-jenkins-SHA jenkins-murmur-SHA
47	7.24104e-07	8.57357e-07	8.9394e-07	8.81539e-07	3.97812e-06	4.66438e-06	4.78418e-06	4.70473e-06
48	7.38503e-07	8.94113e-07	9.24264e-07	9.14316e-07	4.00779e-06	4.69037e-06	4.81922e-06	4.73538e-06
49	7.66534e-07	9.20684e-07	9.62306e-07	9.48373e-07	4.06206e-06	4.72735e-06	4.84659e-06	4.77734e-06
50	7.98814e-07	9.52406e-07	1.0027e-06	9.82346e-07	4.1279e-06	4.76917e-06	4.88508e-06	4.78607e-06
51	8.20927e-07	9.87736e-07	1.01384e-06	1.00765e-06	4.17236e-06	4.81837e-06	4.91106e-06	4.83254e-06
52	8.6783e-07	1.0147e-06	1.04068e-06	1.02594e-06	4.21798e-06	4.85318e-06	4.9391e-06	4.86332e-06
53	8.97787e-07	1.0389e-06	1.06611e-06	1.05193e-06	4.25702e-06	4.88532e-06	4.95813e-06	4.89286e-06
54	9.36337e-07	1.078e-06	1.11201e-06	1.07541e-06	4.30296e-06	4.92653e-06	4.97758e-06	4.94576e-06
55	9.82959e-07	1.10834e-06	1.13825e-06	1.12429e-06	4.34219e-06	4.99353e-06	5.01908e-06	4.95809e-06
56	1.0046e-06	1.15742e-06	1.18366e-06	1.20071e-06	4.40413e-06	5.02406e-06	5.05208e-06	5.33081e-06
57	1.06346e-06	1.20575e-06	1.2203e-06	1.21711e-06	4.44534e-06	5.06507e-06	5.11206e-06	5.04071e-06
58	1.09641e-06	1.23636e-06	1.2537e-06	1.23394e-06	4.48009e-06	5.08607e-06	5.14517e-06	5.0686e-06
59	1.13778e-06	1.26563e-06	1.29722e-06	1.27379e-06	4.56352e-06	5.21292e-06	5.20521e-06	5.12939e-06
60	1.17955e-06	1.31273e-06	1.35402e-06	1.30822e-06	4.56772e-06	5.21836e-06	5.23753e-06	5.16877e-06
61	1.23755e-06	1.35911e-06	1.40963e-06	1.35349e-06	4.63222e-06	5.23391e-06	5.27687e-06	5.20865e-06
62	1.27102e-06	1.38594e-06	1.47302e-06	1.3897e-06	4.6369e-06	5.26175e-06	5.32162e-06	5.25274e-06
63	1.31625e-06	1.41493e-06	1.48292e-06	1.42259e-06	4.68028e-06	5.29391e-06	5.34923e-06	5.29352e-06
64	1.34111e-06	1.45842e-06	1.53968e-06	1.47037e-06	4.69722e-06	5.3527e-06	5.38925e-06	5.34727e-06
65	1.38932e-06	1.48874e-06	1.56511e-06	1.50778e-06	4.73172e-06	5.41332e-06	5.42391e-06	5.92634e-06
66	1.45462e-06	1.54301e-06	1.59136e-06	1.53936e-06	4.79162e-06	5.4343e-06	5.49859e-06	5.40958e-06
67	1.52114e-06	1.59701e-06	1.62953e-06	1.56714e-06	4.81689e-06	5.44226e-06	5.51661e-06	5.51024e-06
68	1.53763e-06	1.63451e-06	1.6686e-06	1.63367e-06	4.8465e-06	5.49974e-06	5.56e-06	5.47513e-06
69	1.59739e-06	1.67061e-06	1.70283e-06	1.66438e-06	4.89416e-06	5.54368e-06	5.5936e-06	5.54606e-06
70	1.62395e-06	1.67644e-06	1.73819e-06	1.70744e-06	4.9432e-06	5.58291e-06	5.60016e-06	5.60145e-06
71	1.69e-06	1.72251e-06	1.77016e-06	1.74723e-06	4.99612e-06	5.64024e-06	5.64866e-06	5.63264e-06
72	1.71854e-06	1.77336e-06	1.79532e-06	1.7816e-06	5.01784e-06	5.66095e-06	5.66317e-06	5.66893e-06
73	1.77268e-06	1.80368e-06	1.82975e-06	1.79278e-06	5.04412e-06	5.69417e-06	5.6959e-06	5.70456e-06
74	1.8242e-06	1.82286e-06	1.87064e-06	1.83936e-06	5.10495e-06	5.719e-06	5.75955e-06	6.25362e-06
75	1.8563e-06	1.87238e-06	1.88536e-06	1.88688e-06	5.14269e-06	6.07493e-06	5.7916e-06	5.76896e-06
76	1.90546e-06	1.88734e-06	1.90841e-06	1.91213e-06	5.19972e-06	5.76871e-06	5.86656e-06	5.7848e-06
77	1.93813e-06	1.91914e-06	1.93657e-06	1.93131e-06	5.22253e-06	5.81127e-06	5.84838e-06	5.7963e-06
78	1.98112e-06	1.97458e-06	1.96755e-06	1.96788e-06	5.27765e-06	5.85195e-06	5.92436e-06	5.82927e-06
79	2.01479e-06	2.02904e-06	1.9927e-06	2.01087e-06	5.28549e-06	5.87335e-06	5.96537e-06	5.86469e-06
80	2.06296e-06	2.04763e-06	2.04981e-06	2.05884e-06	5.34827e-06	5.91603e-06	6.00846e-06	5.88082e-06
81	2.09738e-06	2.07369e-06	2.0693e-06	2.09721e-06	5.40028e-06	5.93715e-06	6.04268e-06	5.96091e-06
82	2.16456e-06	2.11719e-06	2.16146e-06	2.14063e-06	5.44962e-06	5.98975e-06	6.09696e-06	5.96038e-06
83	2.18923e-06	2.13777e-06	2.13167e-06	2.15373e-06	5.91739e-06	6.02111e-06	6.0998e-06	6.32532e-06
84	2.21341e-06	2.16975e-06	2.16233e-06	2.20451e-06	5.53747e-06	6.03489e-06	6.15377e-06	6.04622e-06
85	2.23004e-06	2.21006e-06	2.20883e-06	2.25656e-06	5.56205e-06	6.06007e-06	6.19098e-06	6.08817e-06
86	2.28279e-06	2.25985e-06	2.22561e-06	2.28793e-06	5.59932e-06	6.12936e-06	6.21773e-06	6.15488e-06
87	2.30493e-06	2.2943e-06	2.26659e-06	2.32123e-06	5.64635e-06	6.13323e-06	6.25387e-06	6.15832e-06
88	2.33777e-06	2.31377e-06	2.29053e-06	2.33997e-06	5.67923e-06	6.19691e-06	6.2608e-06	6.18477e-06
89	2.37044e-06	2.3315e-06	2.31215e-06	2.37378e-06	5.70772e-06	6.24338e-06	6.29773e-06	6.23513e-06
90	2.41381e-06	2.35503e-06	2.35196e-06	2.39133e-06	5.7349e-06	6.29733e-06	6.31791e-06	6.28219e-06
91	2.43721e-06	2.38669e-06	2.36571e-06	2.46331e-06	5.7343e-06	6.32082e-06	6.34424e-06	6.34793e-06
92	2.48474e-06	2.4304e-06	2.41186e-06	2.47692e-06	5.78404e-06	6.36218e-06	6.3808e-06	6.34097e-06
93	2.50332e-06	2.45177e-06	2.45633e-06	2.48684e-06	5.82677e-06	6.37491e-06	6.40551e-06	6.36493e-06
94	2.53727e-06	2.47962e-06	2.49176e-06	2.51611e-06	5.85995e-06	6.46332e-06	6.43479e-06	6.39945e-06
95	2.57425e-06	2.51731e-06	2.51414e-06	2.55698e-06	5.88781e-06	9.14555e-06	6.46828e-06	6.46269e-06
96	2.59221e-06	2.55413e-06	2.53059e-06	2.58462e-06	5.9159e-06	6.46996e-06	6.47199e-06	6.46557e-06
97	2.61389e-06	2.58775e-06	2.55495e-06	2.60164e-06	5.96543e-06	6.50288e-06	6.52042e-06	6.51071e-06
98	2.63634e-06	2.60167e-06	2.58044e-06	2.62309e-06	6.01767e-06	6.52962e-06	6.69156e-06	6.53817e-06
99	2.65655e-06	2.62993e-06	2.61289e-06	2.68414e-06	6.09654e-06	6.54781e-06	6.60312e-06	6.55943e-06
100	2.69714e-06	2.6535e-06	2.62442e-06	2.67429e-06	6.11317e-06	6.56261e-06	6.62162e-06	6.59358e-06
101	2.71632e-06	2.66728e-06	2.68857e-06	2.71009e-06	6.12724e-06	6.58952e-06	6.65944e-06	6.63133e-06
102	2.74244e-06	2.71335e-06	2.66879e-06	2.72757e-06	6.14407e-06	6.62274e-06	6.70314e-06	6.67762e-06
103	2.76048e-06	2.72267e-06	2.69152e-06	2.76189e-06	6.17328e-06	6.64941e-06	6.7106e-06	6.69959e-06
104	2.7875e-06	2.75501e-06	2.72118e-06	2.83853e-06	6.21472e-06	6.76314e-06	6.75226e-06	6.72219e-06
105	2.81302e-06	2.77387e-06	2.75404e-06	2.81956e-06	6.24687e-06	6.69344e-06	6.76222e-06	6.79912e-06
106	2.86584e-06	2.79503e-06	2.78099e-06	2.84894e-06	6.2729e-06	6.73318e-06	6.81611e-06	6.75843e-06
107	2.89187e-06	2.82724e-06	2.79374e-06	2.879e-06	6.29344e-06	6.7444e-06	6.81924e-06	6.78214e-06
108	2.91762e-06	2.85088e-06	2.81579e-06	2.90035e-06	6.31432e-06	6.76775e-06	6.85084e-06	6.80595e-06
109	2.94107e-06	2.86852e-06	2.8401e-06	2.92378e-06	6.35097e-06	6.77736e-06	6.86947e-06	6.84145e-06
110	2.97951e-06	2.89912e-06	2.86828e-06	2.94171e-06	6.37377e-06	6.80067e-06	6.886e-06	6.8554e-06
111	3.02107e-06	2.91209e-06	2.90427e-06	2.96778e-06	6.40442e-06	6.82519e-06	6.91292e-06	6.87985e-06
112	3.07996e-06	2.9481e-06	2.96539e-06	3.00158e-06	6.45623e-06	6.87181e-06	6.94167e-06	7.04982e-06
113	3.11141e-06	2.97121e-06	2.97664e-06	3.02943e-06	6.79567e-06	6.92239e-06	6.96958e-06	6.93011e-06
114	3.12383e-06	2.99349e-06	3.00261e-06	3.05591e-06	6.53825e-06	6.92133e-06	6.97447e-06	6.95473e-06
115	3.16044e-06	3.02496e-06	3.02206e-06	3.08697e-06	6.57622e-06	6.93431e-06	7.0546e-06	6.98421e-06
116	3.1833e-06	3.05258e-06	3.05166e-06	3.12801e-06	6.59828e-06	7.00877e-06	7.06208e-06	7.01146e-06
117	3.20629e-06	3.07228e-06	3.07688e-06	3.14121e-06	6.61237e-06	7.00243e-06	7.0711e-06	7.01237e-06
118	3.23577e-06	3.09057e-06	3.1153e-06	3.163e-06	6.64181e-06	7.27854e-06	7.11204e-06	7.0509e-06
119	3.26215e-06	3.11924e-06	3.1372e-06	3.18371e-06	6.66382e-06	7.04435e-06	7.61142e-06	7.08217e-06
120	3.31208e-06	3.14368e-06	3.1916e-06	3.2402e-06	6.66266e-06	7.11364e-06	7.16134e-06	7.10376e-06
121	3.33853e-06	3.17299e-06	3.22015e-06	3.24762e-06	6.74685e-06	7.11858e-06	7.1773e-06	7.12061e-06
122	3.36528e-06	3.20435e-06	3.25206e-06	3.263e-06	6.7598e-06	7.13895e-06	7.21602e-06	7.14749e-06
123	3.43353e-06	3.22832e-06	3.26451e-06	3.2909e-06	6.79852e-06	7.16225e-06	7.22798e-06	7.15958e-06
124	3.46485e-06	3.25446e-06	3.29522e-06	3.31513e-06	6.78463e-06	7.13713e-06	7.24365e-06	7.16302e-06
125	3.52411e-06	3.27227e-06	3.32247e-06	3.34075e-06	6.83494e-06	7.19714e-06	7.25348e-06	7.24963e-06
126	3.54225e-06	3.3124e-06	3.38273e-06	3.68956e-06	6.87823e-06	7.19239e-06	7.29298e-06	7.2717e-06
127	3.57783e-06	3.3685e-06	3.36026e-06	3.38557e-06	6.89848e-06	7.24931e-06	7.31534e-06	7.29199e-06
128	3.59344e-06	3.38461e-06	3.3797e-06	3.40601e-06	6.92099e-06	7.26268e-06	7.32295e-06	7.31566e-06
129	3.62607e-06	3.40303e-06	3.42374e-06	3.44794e-06	6.94901e-06	7.3102e-06	7.39255e-06	7.33386e-06
130	3.65078e-06	3.43674e-06	3.43897e-06	3.48278e-06	6.97982e-06	7.34924e-06	7.41773e-06	7.35079e-06
131	3.6747e-06	3.44965e-06	3.46552e-06	3.49736e-06	7.0026e-06	7.35801e-06	7.43591e-06	7.3792e-06
132	3.70869e-06	3.46742e-06	3.48377e-06	3.51721e-06	7.01181e-06	7.7738e-06	7.51981e-06	7.41216e-06
133	3.76026e-06	3.54869e-06	3.51848e-06	3.53896e-06	7.06508e-06	7.40868e-06	7.51855e-06	7.42504e-06
134	3.75905e-06	3.52579e-06	3.53247e-06	3.57091e-06	7.08253e-06	7.67854e-06	7.534e-06	7.46815e-06
135	3.77942e-06	3.54048e-06	3.55903e-06	3.58766e-06	7.08908e-06	7.45284e-06	7.55708e-06	7.48571e-06
136	3.8065e-06	3.56889e-06	3.58248e-06	3.6116e-06	7.11488e-06	7.48077e-06	7.58095e-06	7.52067e-06
137	3.8322e-06	3.58393e-06	3.60853e-06	3.63079e-06	7.14486e-06	7.48995e-06	7.60342e-06	7.53709e-06
138	3.85711e-06	3.60308e-06	3.62474e-06	3.65803e-06	7.1886e-06	7.51262e-06	8.06527e-06	7.56645e-06
139	3.88492e-06	3.92472e-06	3.65607e-06	3.69769e-06	7.2028e-06	7.54569e-06	7.64537e-06	7.56986e-06
140	3.91374e-06	3.67495e-06	3.67519e-06	3.70832e-06	7.2465e-06	7.55371e-06	7.72206e-06	7.59552e-06
141	3.93841e-06	3.69439e-06	3.70595e-06	3.72953e-06	7.25162e-06	7.58526e-06	7.70308e-06	7.61714e-06
142	3.96581e-06	3.72059e-06	3.72457e-06	3.75527e-06	7.30138e-06	7.61051e-06	7.7146e-06	7.65106e-06
143	3.99019e-06	3.74097e-06	3.74162e-06	3.77536e-06	7.31332e-06	7.63253e-06	7.72144e-06	7.69269e-06
144	4.01914e-06	3.76123e-06	3.76819e-06	3.79935e-06	7.33999e-06	7.65463e-06	7.79339e-06	7.69675e-06
145	4.04483e-06	3.79724e-06	3.80189e-06	3.82254e-06	7.35272e-06	7.67387e-06	7.77774e-06	7.72047e-06
146	4.06277e-06	3.80606e-06	3.81555e-06	3.84732e-06	7.37422e-06	7.66602e-06	7.80275e-06	7.73991e-06
147	4.09088e-06	3.83156e-06	3.83748e-06	3.87553e-06	7.40246e-06	7.71451e-06	7.83219e-06	7.77482e-06
148	4.11612e-06	3.84844e-06	3.8691e-06	3.90614e-06	7.43598e-06	7.74811e-06	7.85392e-06	7.76452e-06
149	4.14955e-06	3.87211e-06	3.89139e-06	3.90867e-06	7.46173e-06	8.1355e-06	7.87538e-06	7.83017e-06
150	4.17379e-06	3.90305e-06	3.90468e-06	3.93708e-06	7.4801e-06	7.83482e-06	7.91639e-06	8.13451e-06
